country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
United Arab Emirates;ARE;04/05/2021;107791630;;;1122390;632780;10899;;;63980;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;05/05/2021;108344530;;;552900;526000;10955;;;53180;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Arab Emirates;ARE;06/05/2021;109072640;;;728110;513830;11028;;;51950;Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V;National Emergency Crisis and Disaster Management Authority;http://covid19.ncema.gov.ae/en
United Kingdom;GBR;03/01/2021;14024320;13804300;220020;;;207;203;3;;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;04/01/2021;;;;;1822200;;;;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;05/01/2021;;;;;1822200;;;;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;06/01/2021;;;;;1822200;;;;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;07/01/2021;;;;;1822200;;;;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;08/01/2021;;;;;1822200;;;;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;09/01/2021;;;;;1822200;;;;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;10/01/2021;26779710;22865720;3913990;;1822200;394;337;58;26840;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;11/01/2021;28438150;24316480;4121670;1658440;1798800;419;358;61;26500;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;12/01/2021;30675410;26393090;4282320;2237260;1858100;452;389;63;27370;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;13/01/2021;33562290;29182520;4379770;2886880;2010200;494;43;65;29610;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;14/01/2021;36781800;32349460;4432340;3219510;2209810;542;477;65;32550;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;15/01/2021;40237050;35762630;4474420;3455250;2443110;593;527;66;35990;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;16/01/2021;43224560;38723940;4500620;2987510;2609580;637;57;66;38440;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;17/01/2021;45148020;40625010;4523010;1923460;2624040;665;598;67;38650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;18/01/2021;47234430;42665770;4568660;2086410;2685180;696;628;67;39550;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;19/01/2021;50703650;46097400;4606250;3469220;2861180;747;679;68;42150;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;20/01/2021;54372840;49732480;4640360;3669190;2972940;801;733;68;43790;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;21/01/2021;58498990;53831030;4667960;4126150;3102460;862;793;69;45700;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;22/01/2021;63299680;58613510;4686170;4800690;3294660;932;863;69;48530;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;23/01/2021;68229810;63533210;4696600;4930130;3572180;1005;936;69;52620;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;24/01/2021;70440480;65735700;4704780;2210670;3613210;1038;968;69;53220;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;25/01/2021;73257730;68533270;4724460;2817250;3717610;1079;101;7;54760;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;26/01/2021;76385430;71643870;4741560;3127700;3668830;1125;1055;7;54040;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;27/01/2021;79532500;74767650;4764850;3147070;3594240;1172;1101;7;52950;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;28/01/2021;83694380;78911840;4782540;4161880;3599340;1233;1162;7;53020;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;29/01/2021;88593720;83789400;4804320;4899340;3613430;1305;1234;71;53230;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;30/01/2021;94683820;89773290;4910530;6090100;3779140;1395;1322;72;55670;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;31/01/2021;97905760;92963670;4942090;3221940;3923610;1442;1369;73;57800;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;01/02/2021;101435110;96467150;4967960;3529350;4025340;1494;1421;73;59300;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;02/02/2021;105204330;100214710;4989620;3769220;4116990;155;1476;73;60650;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;03/02/2021;109924440;104904870;5019570;4720110;4341710;1619;1545;74;63960;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;04/02/2021;114770400;109710470;5059930;4845960;4439430;1691;1616;75;65400;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;05/02/2021;119752670;114652100;5100570;4982270;4451280;1764;1689;75;65570;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;06/02/2021;125267370;120150180;5117190;5514700;4369080;1845;177;75;64360;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;07/02/2021;128065870;122940060;5125810;2798500;4308590;1886;1811;76;63470;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;08/02/2021;131628780;126464860;5163920;3562910;4313380;1939;1863;76;63540;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;09/02/2021;135778510;130582980;5195530;4149730;4367740;200;1924;77;64340;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;10/02/2021;140335550;135091080;5244470;4557040;4344440;2067;199;77;64000;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;11/02/2021;145423180;140122240;5300940;5087630;4378970;2142;2064;78;64500;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;12/02/2021;150916960;145568270;5348690;5493780;4452040;2223;2144;79;65580;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;13/02/2021;155999040;150621890;5377150;5082080;4390240;2298;2219;79;64670;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;14/02/2021;158397810;153001510;5396300;2398770;4333130;2333;2254;79;63830;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;15/02/2021;161222720;155761070;5461650;2824910;4227710;2375;2294;8;62280;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;16/02/2021;164995490;159409720;5585770;3772770;4173850;243;2348;82;61480;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;17/02/2021;169968060;164230820;5737240;4972570;4233220;2504;2419;85;62360;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;18/02/2021;174651270;168755360;5895910;4683210;4175440;2573;2486;87;61510;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;19/02/2021;178523270;172474420;6048850;3872000;3943760;263;2541;89;58090;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;20/02/2021;181972690;175821210;6151480;3449420;3710520;2681;259;91;54660;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;21/02/2021;183481650;177238400;6243250;1508960;3583410;2703;2611;92;52790;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;22/02/2021;185589690;179161810;6427880;2108040;3481000;2734;2639;95;51280;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;23/02/2021;189119780;182428730;6691050;3530090;3446330;2786;2687;99;50770;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;24/02/2021;193925530;186918350;7007180;4805750;3422500;2857;2753;103;50420;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;25/02/2021;199135920;191775550;7360370;5210390;3497810;2933;2825;108;51520;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;26/02/2021;204508580;196820480;7688100;5372660;3712190;3013;2899;113;54680;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;27/02/2021;208856830;200895510;7961320;4348250;3840590;3077;2959;117;56570;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;28/02/2021;210912670;202754510;8158160;2055840;3918720;3107;2987;12;57730;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;01/03/2021;213227170;204786190;8440980;2314500;3948210;3141;3017;124;58160;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;02/03/2021;215990270;207036150;8954120;2763100;3838640;3182;305;132;56550;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;03/03/2021;219464330;209825710;9638620;3474060;3648400;3233;3091;142;53740;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;04/03/2021;223928830;213588150;10340680;4464500;3541840;3299;3146;152;52170;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;05/03/2021;228871180;217962780;10908400;4942350;3480370;3371;3211;161;51270;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;06/03/2021;233355140;222131120;11224020;4483960;3499760;3437;3272;165;51550;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;07/03/2021;235198980;223772550;11426430;1843840;3469470;3465;3296;168;51110;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;08/03/2021;237739590;225925280;11814310;2540610;3501770;3502;3328;174;51580;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;09/03/2021;240641820;228098290;12543530;2902230;3521650;3545;336;185;51880;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;10/03/2021;244052310;230537160;13515150;3410490;3512570;3595;3396;199;51740;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;11/03/2021;247596030;233145250;14450780;3543720;3381030;3647;3434;213;49800;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;12/03/2021;252168570;236841030;15327540;4572540;3328200;3715;3489;226;49030;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;13/03/2021;257811200;241962110;15849090;5642630;3493720;3798;3564;233;51460;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;14/03/2021;260635010;244532210;16102800;2823810;3633720;3839;3602;237;53530;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;15/03/2021;265035520;248399060;16636460;4400510;3899420;3904;3659;245;57440;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;16/03/2021;270326710;252732260;17594450;5291190;4240700;3982;3723;259;62470;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;17/03/2021;276145260;257354720;18790540;5818550;4584710;4068;3791;277;67540;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;18/03/2021;282748020;262637320;20110700;6602760;5021710;4165;3869;296;73970;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;19/03/2021;290154570;268786620;21367950;7406550;5426570;4274;3959;315;79940;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;20/03/2021;298597420;276309700;22287720;8442850;5826600;4399;407;328;85830;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;21/03/2021;302793600;279979760;22813840;4196180;6022660;446;4124;336;88720;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;22/03/2021;306915570;283278730;23636840;4121970;5982860;4521;4173;348;88130;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;23/03/2021;311863620;286535230;25328390;4948050;5933840;4594;4221;373;87410;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;24/03/2021;317666690;289911880;27754810;5803070;5931630;4679;4271;409;87380;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;25/03/2021;323259930;293161300;30098630;5593240;5787420;4762;4318;443;85250;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;26/03/2021;330209520;297274350;32935170;6949590;5722140;4864;4379;485;84290;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;27/03/2021;336841140;301517360;35323780;6631620;5463390;4962;4442;52;80480;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;28/03/2021;341252560;304452840;36799720;4411420;5494140;5027;4485;542;80930;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
United Kingdom;GBR;29/03/2021;345302950;306820930;38482020;4050390;5483910;5087;452;567;80780;Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Government of the United Kingdom;https://coronavirus.data.gov.uk/details/healthcare
